country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Palestine,PSE,2021-03-30,81942.0,73964.0,7978.0,,,1.61,1.45,0.16,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-03-31,87066.0,78379.0,8687.0,5124.0,5124.0,1.71,1.54,0.17,1004.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-01,93217.0,83822.0,9395.0,6151.0,5638.0,1.83,1.64,0.18,1105.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-02,,,,,4953.0,,,,971.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-03,100386.0,90204.0,10182.0,,4611.0,1.97,1.77,0.2,904.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-04,102755.0,91626.0,11129.0,2369.0,4163.0,2.01,1.8,0.22,816.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-05,111880.0,100552.0,11328.0,9125.0,4990.0,2.19,1.97,0.22,978.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-06,121326.0,109894.0,11432.0,9446.0,5626.0,2.38,2.15,0.22,1103.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-07,132392.0,120772.0,11620.0,11066.0,6475.0,2.6,2.37,0.23,1269.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-08,143142.0,131394.0,11748.0,10750.0,7132.0,2.81,2.58,0.23,1398.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-09,152503.0,140032.0,12471.0,9361.0,7957.0,2.99,2.74,0.24,1560.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-10,152952.0,140481.0,12471.0,449.0,7509.0,3.0,2.75,0.24,1472.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-11,154099.0,140932.0,13167.0,1147.0,7335.0,3.02,2.76,0.26,1438.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-12,161660.0,146986.0,14674.0,7561.0,7111.0,3.17,2.88,0.29,1394.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-13,168682.0,151022.0,17660.0,7022.0,6765.0,3.31,2.96,0.35,1326.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-14,173851.0,153911.0,19940.0,5169.0,5923.0,3.41,3.02,0.39,1161.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-15,177865.0,156446.0,21419.0,4014.0,4960.0,3.49,3.07,0.42,972.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-16,182867.0,159754.0,23113.0,5002.0,4338.0,3.58,3.13,0.45,850.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-17,182867.0,159754.0,23113.0,0.0,4274.0,3.58,3.13,0.45,838.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-18,183606.0,159976.0,23630.0,739.0,4215.0,3.6,3.14,0.46,826.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-19,192315.0,166849.0,25466.0,8709.0,4379.0,3.77,3.27,0.5,858.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-20,,,,,4088.0,,,,801.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-21,202279.0,167549.0,34730.0,,4061.0,3.97,3.28,0.68,796.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-22,206354.0,167711.0,38643.0,4075.0,4070.0,4.05,3.29,0.76,798.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-23,213238.0,169856.0,43382.0,6884.0,4339.0,4.18,3.33,0.85,851.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-24,213493.0,169960.0,43533.0,255.0,4375.0,4.18,3.33,0.85,858.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Palestine,PSE,2021-04-25,213989.0,170109.0,43880.0,496.0,4340.0,4.19,3.33,0.86,851.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.facebook.com/mohps/posts/3750938078365376
Panama,PAN,2021-01-20,641.0,641.0,,,,0.01,0.01,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-01-21,2728.0,2728.0,,2087.0,2087.0,0.06,0.06,,484.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-01-22,5081.0,5081.0,,2353.0,2220.0,0.12,0.12,,515.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-01-23,5594.0,5594.0,,513.0,1651.0,0.13,0.13,,383.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-01-24,6420.0,6420.0,,826.0,1445.0,0.15,0.15,,335.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-01-25,6597.0,6597.0,,177.0,1191.0,0.15,0.15,,276.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-01-26,7497.0,7497.0,,900.0,1143.0,0.17,0.17,,265.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-01-27,8546.0,8546.0,,1049.0,1129.0,0.2,0.2,,262.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-01-28,8723.0,8723.0,,177.0,856.0,0.2,0.2,,198.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-01-29,8772.0,8772.0,,49.0,527.0,0.2,0.2,,122.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-01-30,,,,,539.0,,,,125.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-01-31,,,,,505.0,,,,117.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-01,10549.0,10549.0,,,565.0,0.24,0.24,,131.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-02,12013.0,12013.0,,1464.0,645.0,0.28,0.28,,149.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-03,12362.0,12362.0,,349.0,545.0,0.29,0.29,,126.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-04,12428.0,12428.0,,66.0,529.0,0.29,0.29,,123.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-05,12441.0,12441.0,,13.0,524.0,0.29,0.29,,121.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-06,,,,,453.0,,,,105.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-07,,,,,381.0,,,,88.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-08,,,,,309.0,,,,72.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-09,12806.0,12806.0,,,113.0,0.3,0.3,,26.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-10,,,,,349.0,,,,81.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-11,,,,,624.0,,,,145.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-12,,,,,908.0,,,,210.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-13,,,,,1180.0,,,,273.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-14,,,,,1452.0,,,,337.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-15,,,,,1724.0,,,,400.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-16,,,,,1997.0,,,,463.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-17,,,,,1997.0,,,,463.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-18,30776.0,28549.0,2227.0,,1997.0,0.71,0.66,0.05,463.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-19,40830.0,38262.0,2568.0,10054.0,3148.0,0.95,0.89,0.06,730.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-20,45535.0,42867.0,2668.0,4705.0,3535.0,1.06,0.99,0.06,819.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-21,47848.0,45014.0,2834.0,2313.0,3580.0,1.11,1.04,0.07,830.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-22,61168.0,57896.0,3272.0,13320.0,5197.0,1.42,1.34,0.08,1204.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-23,64636.0,61104.0,3534.0,3468.0,5408.0,1.5,1.42,0.08,1253.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-24,79989.0,74711.0,5278.0,15353.0,7316.0,1.85,1.73,0.12,1696.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-25,89419.0,83733.0,5686.0,9430.0,8378.0,2.07,1.94,0.13,1942.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-26,106667.0,100819.0,5848.0,17248.0,9405.0,2.47,2.34,0.14,2180.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-27,114529.0,108675.0,5854.0,7862.0,9856.0,2.65,2.52,0.14,2284.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-02-28,119176.0,113320.0,5856.0,4647.0,10190.0,2.76,2.63,0.14,2362.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-01,122189.0,116326.0,5863.0,3013.0,8717.0,2.83,2.7,0.14,2020.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-02,132610.0,126732.0,5878.0,10421.0,9711.0,3.07,2.94,0.14,2251.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-03,136343.0,130462.0,5881.0,3733.0,8051.0,3.16,3.02,0.14,1866.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-04,150411.0,144529.0,5882.0,14068.0,8713.0,3.49,3.35,0.14,2019.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-05,166931.0,161039.0,5892.0,16520.0,8609.0,3.87,3.73,0.14,1995.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-06,194715.0,191140.0,5892.0,27784.0,11455.0,4.51,4.43,0.14,2655.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-07,208415.0,202522.0,5893.0,13700.0,12748.0,4.83,4.69,0.14,2955.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-08,211751.0,205850.0,5901.0,3336.0,12795.0,4.91,4.77,0.14,2965.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-09,214492.0,208590.0,5902.0,2741.0,11697.0,4.97,4.83,0.14,2711.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-10,224765.0,218861.0,5904.0,10273.0,12632.0,5.21,5.07,0.14,2928.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-11,233365.0,227461.0,5904.0,8600.0,11851.0,5.41,5.27,0.14,2747.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-12,,,,,10587.0,,,,2454.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-13,,,,,7714.0,,,,1788.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-14,,,,,6853.0,,,,1588.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-15,,,,,7473.0,,,,1732.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-16,,,,,8178.0,,,,1895.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-17,,,,,7807.0,,,,1809.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-18,287086.0,235570.0,51516.0,,7674.0,6.65,5.46,1.19,1779.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-19,,,,,7450.0,,,,1727.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-20,,,,,7226.0,,,,1675.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-21,,,,,7002.0,,,,1623.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-22,,,,,6778.0,,,,1571.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-23,,,,,6554.0,,,,1519.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-24,,,,,6329.0,,,,1467.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-25,329822.0,238228.0,91594.0,,6105.0,7.64,5.52,2.12,1415.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-26,342716.0,243926.0,98790.0,12894.0,7075.0,7.94,5.65,2.29,1640.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-27,352876.0,251650.0,101226.0,10160.0,7654.0,8.18,5.83,2.35,1774.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-28,357431.0,255881.0,101550.0,4555.0,7433.0,8.28,5.93,2.35,1723.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-29,358277.0,256704.0,101577.0,846.0,6681.0,8.3,5.95,2.35,1548.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-30,,,,,6534.0,,,,1514.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-03-31,,,,,6386.0,,,,1480.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-01,373491.0,269072.0,101722.0,,6238.0,8.66,6.24,2.36,1446.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-02,,,,,4900.0,,,,1136.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-03,,,,,3951.0,,,,916.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-04,,,,,3804.0,,,,882.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-05,387580.0,269747.0,117833.0,,4186.0,8.98,6.25,2.73,970.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-06,408618.0,276374.0,132244.0,21038.0,6467.0,9.47,6.41,3.06,1499.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-07,440787.0,300804.0,139983.0,32169.0,10338.0,10.22,6.97,3.24,2396.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-08,456929.0,311480.0,145449.0,16142.0,11920.0,10.59,7.22,3.37,2763.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-09,478146.0,332630.0,145516.0,21217.0,14448.0,11.08,7.71,3.37,3348.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-10,490911.0,345248.0,145663.0,12765.0,15768.0,11.38,8.0,3.38,3654.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-11,,,,,16271.0,,,,3771.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-12,505005.0,345894.0,159111.0,,16775.0,11.7,8.02,3.69,3888.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-13,518629.0,349033.0,169596.0,13624.0,15716.0,12.02,8.09,3.93,3642.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-14,529017.0,352276.0,176741.0,10388.0,12604.0,12.26,8.16,4.1,2921.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-15,550860.0,368217.0,182643.0,21843.0,13419.0,12.77,8.53,4.23,3110.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-16,557510.0,374250.0,183260.0,6650.0,11338.0,12.92,8.67,4.25,2628.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-17,560691.0,377215.0,183476.0,3181.0,9969.0,12.99,8.74,4.25,2310.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-18,564725.0,380939.0,183786.0,4034.0,9538.0,13.09,8.83,4.26,2211.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-19,565471.0,381070.0,184401.0,746.0,8638.0,13.11,8.83,4.27,2002.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-20,569267.0,383997.0,185270.0,3796.0,7234.0,13.19,8.9,4.29,1677.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-21,574212.0,388362.0,185850.0,4945.0,6456.0,13.31,9.0,4.31,1496.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-22,590703.0,403926.0,186777.0,16491.0,5692.0,13.69,9.36,4.33,1319.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-23,595807.0,408366.0,187441.0,5104.0,5471.0,13.81,9.46,4.34,1268.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-24,608957.0,421297.0,187660.0,13150.0,6895.0,14.11,9.76,4.35,1598.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-25,619190.0,431461.0,187729.0,10233.0,7781.0,14.35,10.0,4.35,1803.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-26,622720.0,434695.0,188025.0,3530.0,8178.0,14.43,10.07,4.36,1895.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-27,640507.0,452242.0,188265.0,17787.0,10177.0,14.84,10.48,4.36,2359.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-28,643939.0,453873.0,190066.0,3432.0,9961.0,14.92,10.52,4.41,2309.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-04-29,672159.0,482089.0,190070.0,28220.0,11637.0,15.58,11.17,4.41,2697.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
